date,pm25,pm10,no,no2,so2,co,ozone,xylene,temp,humidity,wind_speed,wind_direction,rainfall,total_rf,solar_radiation,vws,AQI
2021-10-24,43.62,99.47,2.67,22.49,12.17,0.65,41.25,49.1,29.88,71.85,1.38,131.89,0,0,121.76,0.03,99.47
2021-10-25,50.5,165.43,6.11,43.13,12.74,0.89,47.96,55.86,29.4,68.27,1.54,195.78,0,0,129.94,0.04,143.62
2021-10-26,54.32,176.83,9.87,39.03,8.29,0.78,35.99,33.75,29.84,67.18,1.69,198.38,0,0,138.08,0.06,151.22
2021-10-27,56.55,108.86,4.3,18.86,13.35,0.73,36.01,22.45,30.35,68.14,2.23,170.48,0,0,138.16,0.06,105.91
2021-10-28,66.83,120.49,5.3,13.52,13.93,0.74,28.14,5.39,29.57,70.57,2.62,148.48,0,0,71.67,0.08,122.77
2021-10-29,36.46,66.97,5.6,13.93,14.02,0.67,22.15,3.56,28.63,76.57,2.44,137.35,0.02,2,118.54,0.07,66.97
2021-10-30,13.12,31.39,3.63,11.93,13.36,0.51,20.14,60.22,28.72,77.78,2.34,121.52,0,0,127.71,0.07,31.39
2021-10-31,37.3,71.14,2.8,18.25,23.49,0.71,33.08,48.81,28.77,76.14,2.08,128.26,0,0,102.03,0.06,71.14
2021-11-01,42.28,75.56,3.03,13.66,23.06,0.6,36.94,72.33,28.95,76.98,2.35,139.16,0,0,116.81,0.08,75.56
2021-11-02,16.12,32.02,4.41,13.61,22.58,0.46,24.92,22.52,26.37,81.98,2.28,125.62,0.05,4,67.24,0.07,32.02
2021-11-03,27.4,47.73,6.8,21.33,24.49,0.57,24.39,7.39,25.59,81.59,2.29,131,0.22,21,67.59,0.05,47.73
2021-11-04,63.36,90.46,8.19,22.55,42.75,0.56,30.49,4.62,25.18,82.97,2.04,116.72,0.06,5.5,78.83,0.04,111.20
2021-11-05,55.66,95.18,4.76,16.45,18.28,0.62,49.33,4.54,26.79,77.34,2.11,111.76,0,0,72.51,0.05,95.18
2021-11-06,82.18,133.36,5.34,19.78,18.9,0.7,62.76,3.46,27.44,73.97,2.42,107.46,0,0,119.48,0.08,173.93
2021-11-07,74.76,132.5,6.23,32.39,17.46,0.84,67.58,3.04,26.31,67.22,1.8,116.09,0,0,92.1,0.04,149.20
2021-11-08,68.32,132.6,4.55,28.21,16.55,0.82,63.47,2.5,26.39,63.24,2.18,137.52,0,0,131.29,0.07,127.73
2021-11-09,80.46,133.19,3.17,26.68,17.05,0.85,73.58,2.08,26.48,65.8,2.22,137.36,0,0,110.51,0.07,168.20
2021-11-10,84.59,142.3,3.1,18.19,17.24,0.86,55.28,1.82,26.88,66.99,2.77,168.21,0,0,91.83,0.1,181.97
2021-11-11,54.01,85.08,7.68,20.48,17.09,0.67,18.09,1.77,24.81,77.16,3.1,185.22,0.08,7,48.48,0.1,90.02
2021-11-12,15.95,22.84,11.99,18.7,17.39,0.53,13.52,1.75,24.66,86.82,2.46,170.16,0.06,5,49.57,0.06,26.58
2021-11-13,11.62,18.72,11.44,21.26,17.29,0.54,13.49,2.23,26.08,86.32,1.02,139.99,0.32,27.5,86.99,0.04,27.00
2021-11-14,5.29,22.89,5.92,17.58,16.94,0.45,14.7,1.59,26.72,84.47,0.71,115.16,0.14,12.5,99.45,0.03,22.89
2021-11-15,9.57,24.38,4.61,14.35,17.08,0.42,16.03,1.52,28.27,80.85,0.98,127.68,0,0,126.14,0.04,24.38
2021-11-16,15.62,31.85,8.78,17.79,16.9,0.54,16.11,2.04,27.47,82.74,1.32,160.25,0.06,5.5,128.02,0.06,31.85
2021-11-17,52.51,88.23,4.03,10.79,17.7,0.6,25.89,0.8,27.58,78.74,2.65,114.39,0,0,106.8,0.12,88.23
2021-11-18,80.99,128.5,2.72,21.15,17.18,0.81,38.91,0.92,25.17,74.55,2.68,115.17,0,0,30.74,0.11,169.97
2021-11-19,59.49,87.24,3.64,21.23,16.4,0.73,32.9,0.91,24.15,79.82,2.56,117.83,0.04,4,34.4,0.09,99.15
2021-11-20,35.27,54.7,5.69,20.36,17.26,0.63,26.2,1.05,25.7,85.15,1.82,125.75,0.21,19.5,73.77,0.05,58.78
2021-11-21,24.02,46.54,4.19,17.02,17.58,0.55,21.02,0.77,27.52,82.48,1.55,125.18,0,0,118.18,0.05,46.54
2021-11-22,28.45,79.7,31.88,30.23,15.14,0.66,17.99,2.41,27.94,81.43,1.2,202.38,0,0,132.06,0.05,79.70
2021-11-23,28.43,90.61,18.15,28.09,15.39,0.63,19.8,1.68,28.3,79.64,0.95,190.53,0,0,115.75,0.04,90.61
2021-11-24,30.93,57,4.03,19.36,15.96,0.58,24.83,1.04,28.59,77.4,1.47,128.53,0,0,136.15,0.07,57.00
2021-11-25,76.69,121.32,2.65,16.12,16.66,0.71,50.2,0.76,27.76,78.77,1.49,124.44,0,0,113.4,0.06,155.63
2021-11-26,72.14,116.05,3.4,20.2,17.11,0.69,48.27,7.69,28.22,75.84,1.53,131.38,0,0,131.55,0.07,140.47
2021-11-27,80.69,126.04,3.23,17.64,17.89,0.61,55.82,0.51,27.84,69.65,2.19,118.22,0,0,110.81,0.1,168.97
2021-11-28,101.07,150.8,3.29,16.38,16.61,0.64,68.65,0.38,26.64,67.61,2.61,115.64,0,0,74.38,0.11,236.90
2021-11-29,66.02,133.8,3.86,32.09,16.4,0.72,65.16,0.91,26.8,62.1,1.92,122.52,0,0,104.1,0.07,122.53
2021-11-30,68.49,126.22,3,29.15,17.49,0.65,82.99,0.79,25.67,62.34,1.91,125.76,0,0,119.67,0.07,128.30
2021-12-01,81.67,140.84,3.18,32.91,17.83,0.66,80.31,0.72,24.68,64.28,1.92,126.62,0,0,115.51,0.07,172.23
2021-12-02,67.02,120.02,3.43,28.26,18.6,0.63,78.91,0.57,25.4,64.99,1.71,131.72,0,0,129.26,0.08,123.40
2021-12-03,50.31,90.1,7.51,26.08,16.5,0.56,35.34,0.75,23.64,70.8,3.2,128.34,0,0,26.57,0.11,90.10
2021-12-04,26.94,43.13,8.93,16.68,16.81,0.39,17.81,0.66,23.49,74.4,3.92,146.65,0.01,0.5,49.49,0.16,44.90
2021-12-05,21.85,43.03,8.17,20.57,16,0.45,28.9,0.8,26.71,74.21,1.27,163.62,0,0,91.72,0.04,43.03
2021-12-06,19.72,35.83,5.73,17.42,18.24,0.37,30.48,0.66,25.68,77.54,1.15,129.73,0,0,83.77,0.06,35.83
2021-12-07,24.44,52.41,5.74,16.99,17.35,0.43,38.34,0.59,26.73,76.3,1.16,129.57,0,0,123.29,0.07,52.41
2021-12-08,34.96,80.97,4.95,15.77,16.15,0.46,46.07,0.5,25.93,73.29,2.08,123.13,0,0,81.9,0.1,80.97
2021-12-09,27.82,62.8,8.74,28.38,16.76,0.54,23.09,1.14,24.99,75.09,1.81,133.43,0,0,63.8,0.05,62.80
2021-12-10,24.08,60.64,7.32,25.55,16.87,0.44,39.78,0.7,24.98,74.7,2.01,121.4,0,0,122.13,0.08,60.64
2021-12-11,22.48,56.05,4.65,18.61,28.4,0.4,56.2,31.52,26.3,75.83,1.67,129.05,0,0,123.3,0.07,56.20
2021-12-12,39.58,81.03,3.42,15.75,15.29,0.39,54.46,69.09,26.08,72.28,2.59,119.46,0,0,113.86,0.07,81.03
2021-12-13,84.26,145.48,4.17,20.12,11.42,0.64,27.68,17.82,25.2,72.92,2.43,116.96,0,0,105.16,0.05,180.87
2021-12-14,81.2,137.96,4.86,25.21,22.41,0.64,40.86,81.85,24.59,68.57,2.23,119.55,0,0,120.37,0.07,170.67
2021-12-15,86.13,152.3,6.59,41.3,12.53,0.72,37.13,47.57,23.28,64.79,1.89,128.35,0,0,95.93,0.05,187.10
2021-12-16,77.44,142.07,5.88,40.5,15.41,0.64,36.76,25.15,23.25,63.6,1.74,147.26,0,0,118.45,0.05,158.13
2021-12-17,53.63,109.08,6.76,44.26,14.57,0.57,38.39,15.44,22.27,59.01,1.65,149.72,0,0,116.66,0.04,106.05
2021-12-18,64.69,165.63,12.01,58.37,11.12,0.64,30.93,11.83,22.29,60.86,1.54,179.66,0,0,127.82,0.06,143.75
2021-12-19,82.54,162.4,12.79,53.24,16.37,0.75,36.25,10.03,22.94,65.75,0.83,185,0,0,114.35,0.03,175.13
2021-12-20,107.68,204.05,10.51,62.21,16.71,0.85,31.2,9.33,22.59,68.72,0.76,186.53,0,0,106.16,0.03,258.93
2021-12-21,52.52,120.64,15.82,52.95,17.84,0.76,37.94,6.67,22.08,61.64,1.18,160.86,0,0,114.63,0.04,113.76
2021-12-22,102.11,231.07,38.92,90.02,16.33,1.06,31.23,10.59,21.29,73.08,0.64,224.82,0,0,114.31,0.03,240.37
2021-12-23,114.05,226.86,35.3,79.39,15.14,1.12,25.89,8.47,21.46,79.08,0.55,234.2,0,0,112.98,0.01,280.17
2021-12-24,107.38,205.48,38.43,64.99,10.36,0.97,29.51,6.62,21.8,79.85,0.6,232.66,0,0,114.78,0.02,257.93
2021-12-25,75.28,149.07,22.84,56.17,12.45,0.76,19.28,4.91,22.72,79.7,0.63,239.54,0,0,108.84,-0.03,150.93
2021-12-26,67.93,129.44,17.92,52.81,16.23,0.74,20.68,4.16,23.69,78.43,0.6,237.28,0,0,97.18,-0.03,126.43
2021-12-27,63.18,137.52,18.48,52.16,10.96,0.73,22.54,5.29,24.39,76.15,0.52,200.53,0,0,112.95,0.01,125.01
2021-12-28,65.82,145.76,42.82,54.76,11.66,0.71,24.75,5.11,24.29,75.2,0.62,174.83,0,0,113.74,0.03,130.51
2021-12-29,54.87,101.28,5.16,23.56,15.18,0.54,29.07,2.3,24.14,78.45,0.71,130.86,0,0,82.53,0.05,100.85
2021-12-30,54.47,110.73,5.53,19.23,16.34,0.52,27.89,2.05,23.36,74,1.79,121.67,0,0,115.56,0.11,107.15
2021-12-31,29.44,67.26,4.32,21.2,16.97,0.45,30.72,1.58,23.32,71.43,1.63,121.46,0,0,117.15,0.08,67.26
2022-01-01,58.93,99.24,4.9,21.1,18.05,0.54,36.56,1.24,22.94,73.94,1.28,120.64,0,0,121.4,0.06,99.24
2022-01-02,68.36,111.33,4.88,21.6,20.32,0.54,36.29,1.16,22.99,73.74,0.69,134.84,0,0,108.31,0.06,127.87
2022-01-03,75.22,125.7,6.7,34.56,25.73,0.66,36.69,1.66,21.92,71.57,0.77,133.44,0,0,115.7,0.06,150.73
2022-01-04,61.2,112.87,6.69,36.17,20.03,0.56,46.42,2.08,22.23,68.65,0.67,141.94,0,0,136.34,0.06,108.58
2022-01-05,71,135.67,12.18,44.66,16.44,0.73,41.23,2.53,22.23,74.09,0.6,167.14,0,0,121.02,0.04,136.67
2022-01-06,87.15,190.14,18.16,62.16,15.59,0.82,14.04,4.13,22.55,76.51,0.55,186.52,0,0,111.39,0.03,190.50
2022-01-07,73.23,125.09,6.71,33.01,16.63,0.69,40.66,1.75,23.18,78.07,0.73,138.07,0,0,116.28,0.06,144.10
2022-01-08,114.11,194.57,13.07,50.4,17.41,0.88,30.85,3.61,22.85,77.32,0.69,171.71,0,0,105.27,0.04,280.37
2022-01-09,101.79,177.33,14.28,51.3,15.54,0.81,22.76,3.68,23.19,77.56,0.47,190.08,0,0,103.29,0.03,239.30
2022-01-10,61.06,129.72,36.76,56.59,12.94,0.7,24.03,4.27,23.47,78.33,0.61,188.83,0,0,112.38,0.05,119.81
2022-01-11,34.95,80.62,16.54,37.24,15.29,0.55,16.26,2.64,24.03,76.51,0.8,160.21,0,0,122.84,0.06,80.62
2022-01-12,25.7,56.9,5.22,21.22,14.59,0.41,21.54,1.34,24.21,77.28,0.62,125.56,0,0,104.47,0.05,56.90
2022-01-13,31.65,64.89,5.85,25.61,16.32,0.49,20.09,1.48,22.85,81.82,0.94,137.6,0.2,17.5,82.73,0.06,64.89
2022-01-14,38.27,59.88,5.35,20.03,16.1,0.59,18.45,0.9,22.49,82.38,2.26,124.12,0.07,6,119.67,0.07,63.78
2022-01-15,35.72,60.45,3.83,13.15,15.87,0.37,23.09,0.59,22.65,79.74,1.14,118.39,0,0,119.02,0.07,60.45
2022-01-16,43.82,69.64,3.66,11.38,17.27,0.44,29.85,0.4,22.71,76.13,1.13,116.81,0,0,132.25,0.09,73.03
2022-01-17,67.81,107.46,4.67,21.12,18.62,0.51,35.23,0.76,22.58,74.54,0.78,123.55,0,0,132.58,0.06,126.03
2022-01-18,72.77,115.85,5.14,26.71,19.61,0.56,36.88,1.05,22.06,70.78,0.84,137.93,0,0,129.17,0.05,142.57
2022-01-19,94.97,197.08,31.99,69.64,27.08,0.78,27.19,5.06,22.12,73.98,0.39,217.99,0,0,132.08,0.03,216.57
2022-01-20,98.01,170.5,25.63,61.06,17.72,0.69,22.46,3.67,22.73,78.69,0.52,230.36,0,0,119.77,-0.01,226.70
2022-01-21,81.7,163.36,10.68,51.78,24.49,0.68,13.53,1.83,23.69,79.08,0.86,267.48,0,0,109.79,-0.06,172.33
2022-01-22,75.68,143.77,15.49,50.24,27.66,0.66,18.26,1.89,24.13,77.61,0.54,255.98,0,0,134.89,-0.03,152.27
2022-01-23,69.07,164.29,27.98,49.68,17.76,0.63,12.44,2.53,24.65,79.36,0.84,253.09,0,0,103.86,-0.05,142.86
2022-01-24,49.97,98.78,9.96,34.02,19.25,0.46,16.55,1.2,24.87,81.05,0.65,221.52,0.04,4,90.41,0,98.78
2022-01-25,46.53,92.74,8.82,27.17,14.98,0.42,23.91,1.15,24.41,79.1,1.1,151.64,0,0,126.78,0.07,92.74
2022-01-26,31.73,78.75,5.59,22.19,15.59,0.41,24.23,0.97,23.79,77.68,0.98,143.13,0,0,119.65,0.05,78.75
2022-01-27,65.04,213.11,12.97,37.43,17.56,0.47,26.69,1.99,23.83,74.86,0.88,167.08,0,0,122.45,0.07,175.41
2022-01-28,75.18,188.27,4.38,23.48,19.15,0.49,41.05,0.87,22.45,70.03,1.22,120.68,0,0,136.88,0.06,158.85
2022-01-29,53.06,126.12,9.02,38.73,18.52,0.55,38.31,2.48,21.51,65.12,1.51,132.79,0,0,142.31,0.06,117.41
2022-01-30,82.59,215.46,19.83,67.13,13.97,0.67,33.15,4.77,21.09,73.16,0.63,230.9,0,0,147.19,0.01,176.97
2022-01-31,91.96,231.97,26.49,69.58,12.32,0.73,27.2,4.58,22.34,75.64,0.79,238.87,0,0,135.78,-0.03,206.53
2022-02-01,61.68,160.5,13.87,61.84,16.17,0.74,15.43,1.89,22.99,76.82,0.92,251.76,0,0,154.04,-0.07,140.33
2022-02-02,40.42,106.76,14.87,48.07,15.04,0.3,17.44,1.91,23.54,77.45,1.09,233.51,0,0,135.14,-0.05,104.51
2022-02-03,27.89,65.7,7.68,36.65,14.5,0.35,17.22,1.92,25.45,71.26,1.83,225,0,0,176.28,-0.13,65.70
2022-02-04,37.21,96.87,10.82,46.31,12.93,0.48,11.42,1.9,24.43,76.09,1.52,247.35,0,0,104.59,-0.09,96.87
2022-02-05,32.24,105.94,7.93,35.92,14.52,0.41,27.32,1.39,25.11,67.84,0.71,199.72,0,0,151.83,0.06,103.96
2022-02-06,41.33,114.4,11.07,42.6,15.26,0.47,55.73,1.98,23.74,67.2,0.92,156.99,0,0,148.82,0.05,109.60
2022-02-07,53.54,114.8,20.75,61.41,13.25,0.59,36.16,4.15,23.73,71.45,0.65,224.15,0,0,151.78,0.04,109.87
2022-02-08,51.94,153.91,23.44,57.38,11.6,0.54,25.64,3.32,24.53,72.58,0.7,212.58,0,0,150.37,0.04,135.94
2022-02-09,51.23,166.28,38.85,54.75,9.52,0.45,31.48,3.23,24.47,71.28,0.37,182.6,0,0,143.14,0.04,144.19
2022-02-10,59.62,170.89,23.96,62.32,12.09,0.51,40.46,0.28,23.81,72.57,0.5,217.77,0,0,142.07,0.01,147.26
2022-02-11,39.82,137.86,31.6,47.39,10.69,0.31,20.01,0.16,24.92,74.55,0.78,182.74,0,0,142.56,0.06,125.24
2022-02-12,75.23,135.46,4.14,18.07,15.68,0.39,44.27,0.03,26.22,70.08,1.56,115.92,0,0,181.69,0.1,150.77
2022-02-13,60.95,117.77,4.33,27.37,17.03,0.44,47.55,0.03,24.09,65.2,0.98,131.02,0,0,158.55,0.06,111.85
2022-02-14,53.02,134.24,12.13,49.9,14.35,0.45,45.06,0.03,23.32,65.18,1.13,168.91,0,0,157.92,0.06,122.83
2022-02-15,59.12,133.87,10.28,62.28,15.8,0.59,42.42,0.02,23.7,64.85,1.07,190.84,0,0,154.12,0.05,122.58
2022-02-16,87.4,205.26,28.7,79.43,14.1,0.66,53.85,0.08,23.78,70.24,0.49,223.81,0,0,150.75,0.02,191.33
2022-02-17,84.53,189.84,30.83,64.95,9.64,0.56,28.39,0.01,24.44,73.74,0.4,196.02,0,0,118.27,0.04,181.77
2022-02-18,81.87,164.43,18.56,48.02,16.21,0.53,34.13,0.7,25.34,74.69,0.58,190.93,0,0,129.31,0.06,172.90
2022-02-19,82.86,149.84,10.53,36.57,15.02,0.39,39.96,0.02,26.5,75.49,0.59,204.78,0,0,132.53,0,176.20
2022-02-20,85.97,186.49,9.57,50.7,17.68,0.48,19.78,0.02,26.89,74.23,1.52,262.29,0,0,137.89,-0.08,186.57
2022-02-21,56.25,113.99,10.41,47.77,14.9,0.43,19.8,0.04,27.04,68.66,0.96,242.27,0,0,147.79,-0.06,109.33
2022-02-22,51.24,104.86,9.54,31.92,14.73,0.4,29.58,0.14,28.04,77.07,0.54,206.26,0,0,162.28,0.03,103.24
2022-02-23,41.59,106.04,21.45,37.33,11.18,0.24,16.61,0.58,27.68,75.14,0.6,197.9,0,0,146.01,0.04,104.03
2022-02-24,30.44,75.06,22.44,32.76,15.71,0.37,15.67,0.24,27.18,73.43,0.73,209.67,0,0,158.62,-0.01,75.06
2022-02-25,40.77,102.09,20.4,42.77,13.1,0.38,16.79,0.04,26.39,73.08,0.69,226.27,0,0,167.12,0.03,101.39
2022-02-26,43.76,115.71,33.67,47.13,10.96,0.42,20.82,0.01,25.29,73.31,0.61,190.36,0,0,115.99,0.05,110.47
2022-02-27,33.87,92.09,22.53,42.32,13.82,0.43,14.83,0.01,25.71,71.87,0.53,202.57,0,0,179.67,0.06,92.09
2022-02-28,50.98,143.62,31.36,67.35,10.49,0.54,106.73,0.01,25.86,70.45,0.45,220.47,0,0,176.38,0.03,129.08
2022-03-01,65.15,149.28,30.35,66.74,9.33,0.6,39.63,0,26.71,72.6,0.5,216.22,0,0,174.15,0.04,132.85
2022-03-02,29.34,96.37,35.18,46.54,10.69,0.36,17.73,0,27.38,66.6,0.66,175.3,0,0,161.79,0.06,96.37
2022-03-03,36.1,101.66,16.13,32.61,10.62,0.42,23.69,0.02,27.59,71.54,0.82,155.37,0,0,159.02,0.06,101.11
2022-03-04,67.32,162.39,21.96,58.54,14.9,0.48,35.85,0,26.9,69.54,0.54,185.96,0,0,144.64,0.03,141.59
2022-03-05,53.11,146.75,37.29,67.58,11.65,0.58,25.58,0,29.09,58.41,0.42,202.17,0,0,134.25,0.01,131.17
2022-03-06,56.69,187.02,33.46,69.15,14.66,0.48,59.3,0,28.61,61.75,0.71,244.6,0,0,150.7,-0.01,158.01
2022-03-07,61.85,142.43,17.92,64.16,16.52,0.59,15.91,0,28.49,68.03,0.73,231.19,0,0,161.42,0.01,128.29
2022-03-08,51.46,138.02,16.91,47.85,7.77,0.51,26.12,0,27.76,73.58,0.79,225.28,0,0,150.11,-0.04,125.35
2022-03-09,61.7,152.61,17.85,57.51,12.33,0.5,16.95,0,28.25,73,0.61,229.22,0,0,149.37,-0.01,135.07
2022-03-10,79.22,180.54,20.68,66.95,12.91,0.52,21.99,0,28.59,70.53,0.62,233.64,0,0,155.88,-0.01,164.07
2022-03-11,70,171.27,18.22,62.77,10.32,0.49,32.14,0,29.03,67.62,0.68,222.46,0,0,160.88,0.02,147.51
2022-03-12,73.55,186.22,24.86,74.92,13.07,0.9,27.02,0,29.26,64.6,0.7,227.31,0,0,148.05,-0.01,157.48
2022-03-13,82.01,217.38,30.86,71.82,8.29,0.64,26.77,0,28.74,66.69,0.65,225.46,0,0,126.39,0.01,178.25
2022-03-14,74.22,174.1,22.41,80.7,13.28,0.71,28.55,0,29.81,61.04,0.58,233.13,0,0,161.14,0,149.40
2022-03-15,83.38,208.34,26.17,89.85,11.89,0.6,27.21,0.02,29.41,63.77,0.61,230.12,0,0,150.49,-0.02,177.93
2022-03-16,64.48,170.7,21.56,65.82,15.29,0.59,20.91,0,31.03,63.93,0.91,250.22,0,0,159.03,-0.05,147.13
2022-03-17,48.02,124.52,7.18,41.74,13.16,0.39,14.38,0,29.48,74.84,1.24,242.27,0,0,162.9,-0.08,116.35
2022-03-18,41.21,97.79,6.38,32.73,13.92,0.27,14.85,0.01,28.26,77.25,0.78,223.04,0,0,155.64,-0.01,97.79
2022-03-19,39.33,110.68,13.76,43.44,14.21,0.34,12.2,0,28.41,75.04,0.96,234.23,0,0,146.99,-0.06,107.12
2022-03-20,39.56,120.41,11.22,36.37,12.74,0.65,8.31,0.69,29.49,75.85,1.01,239.67,0,0,129.24,-0.09,113.61
2022-03-21,46.78,108.16,5.86,23.87,12.47,0.55,14.97,0.87,30.28,77.45,1,223.71,0,0,146.54,-0.08,105.44
2022-03-22,51.66,116.56,6.01,25.47,13.47,0.79,23.48,1.05,30.78,78.96,1.04,231.46,0,0,134.57,-0.08,111.04
2022-03-23,52.53,114.07,5.59,19.52,12.95,0.73,29.25,0.79,30.09,79.58,1.24,219.7,0,0,127.98,-0.1,109.38
2022-03-24,51.08,118.06,6.89,23.78,13.1,0.76,19.92,0.97,29.89,78.67,1.22,242.55,0,0,115.76,-0.09,112.04
2022-03-25,43.12,120.28,11.54,28.2,14.46,0.81,15.84,1.29,30.23,76.55,1.36,251.28,0,0,150.41,-0.08,113.52
2022-03-26,43.82,135.49,17.05,30.61,21.27,0.86,10.48,1.25,30.64,73.5,1.38,252.89,0,0,143.49,-0.08,123.66
2022-03-27,43.05,133.3,24.38,28.08,31.86,0.72,11.34,1.25,31.1,73.91,1.2,248.94,0,0,141.56,-0.09,122.20
2022-03-28,32.44,102.5,15.04,20.16,17.85,0.67,10.84,1.14,31.01,74.07,1.35,256.41,0,0,126.37,-0.07,101.67
2022-03-29,30.56,112.77,17.25,19.23,22,0.73,10.99,1.31,30.99,75.65,1.42,253.24,0,0,137.55,-0.07,108.51
2022-03-30,27,105.21,8.84,16.56,13.27,0.68,13.42,1.18,30.94,76.38,1.69,246,0,0,136.63,-0.1,103.47
2022-03-31,30.14,112.62,6.54,14.82,14.09,0.86,14.3,1.01,31.16,78.12,1.62,237.26,0,0,117.12,-0.1,108.41
2022-04-01,22.48,92.11,8.06,13.34,14.17,0.65,16.71,1.06,31.23,75.2,1.74,242.48,0,0,152.28,-0.1,92.11
2022-04-02,21.05,91.05,8.64,12.2,15.22,0.65,13.56,0.91,30.82,74.77,1.83,245.99,0,0,146.93,-0.1,91.05
2022-04-03,23.55,93.35,10.92,16.07,22.1,0.67,13.45,0.91,30.72,74.68,1.51,243.52,0,0,150.68,-0.1,93.35
2022-04-04,13.43,53.4,7.77,8.69,18.11,0.5,12.42,0.83,30.57,75.48,1.92,235.56,0,0,159.23,-0.1,53.40
2022-04-05,12.3,41.07,8.49,15.78,17.48,0.52,19.04,0.99,31.71,72.56,2.24,220.81,0,0,224.21,-0.14,41.07
2022-04-06,17.66,75.01,11.31,25.5,17.77,0.53,22.55,0.99,29.75,77.19,1.22,237.38,0,0,133.87,-0.07,75.01
2022-04-07,26.36,81.66,9.83,27.77,15.44,0.61,36.27,1.05,29.88,76.91,1.23,232.75,0,0,146.88,-0.06,81.66
2022-04-08,18.62,58.53,12.91,28.29,15.8,0.72,23.72,1.1,30.19,76.49,1.38,240.87,0,0,149.81,-0.07,58.53
2022-04-09,18.78,54.33,13.02,28.03,14.14,0.75,35.87,1.1,30.67,76.93,1.45,241.73,0,0,142.01,-0.08,54.33
2022-04-10,11.73,28.82,7.67,24.88,15.25,0.58,22.6,0.76,31.12,74.75,1.59,232.7,0,0,134.54,-0.1,31.10
2022-04-11,14.73,36.46,11.26,25.37,13.2,0.62,6.91,1.12,30.86,75.89,1.62,226.89,0,0,135.78,-0.1,36.46
2022-04-12,11.59,36.85,10.81,24.39,8.2,0.53,17.63,1,31.28,75,1.72,228.9,0,0,139.14,-0.1,36.85
2022-04-13,13.73,58.99,13.02,25.34,15.08,0.57,21.27,1.05,31.67,75.21,1.96,234.49,0,0,147.83,-0.12,58.99
2022-04-14,14.46,75.42,15.65,29.51,15.47,0.55,19.11,1.14,32.29,73.19,2.11,234.54,0,0,140.58,-0.12,75.42
2022-04-15,16.43,79.75,15.34,29.32,15.09,0.56,25.37,1.38,31.93,75.38,2.19,235.08,0,0,138.79,-0.1,79.75
2022-04-16,21.96,95.29,15.07,30.47,11.77,0.68,9.99,1.6,32.6,73.06,1.8,233.27,0,0,148.4,-0.07,95.29
2022-04-17,18.8,77.36,8.83,28.6,15.45,0.54,13.04,1.11,32.91,73.81,1.58,232.76,0,0,128.74,-0.08,77.36
2022-04-18,23.03,85.25,12.46,34.67,14.33,0.61,13.38,1.44,32.76,74.15,1.88,237.32,0,0,142.64,-0.07,85.25
2022-04-19,29.4,95.38,8.45,41.17,15.94,0.63,14.01,1.3,32.16,73.14,1.86,241.08,0,0,140.8,-0.07,95.38
2022-04-20,21.56,72.91,9.03,27.85,12.16,0.52,12.3,1.14,31.87,76.79,2.06,234.93,0,0,137.54,-0.08,72.91
2022-04-21,19.12,74.97,9.48,21.96,16.41,0.61,10.67,1.15,31.95,74.73,2.08,222.28,0,0,116.59,-0.11,74.97
2022-04-22,14.99,69.53,13.37,27.61,15.34,0.63,15.85,1.28,32.62,70.84,1.64,246.28,0,0,142.07,-0.03,69.53
2022-04-23,15.42,70.25,18.67,33.4,21.21,0.65,12.62,1.37,32.9,72.2,1.85,239.15,0,0,146.21,-0.05,70.25
2022-04-24,24.26,101.33,17.26,42.52,23.25,0.63,21.28,1.31,34.04,67.63,1.48,244.85,0,0,131.1,-0.02,100.89
2022-04-25,29.42,116.33,18.32,40.06,12.59,0.94,12.58,1.64,33.08,75.49,1.68,236.56,0,0,143.56,-0.05,110.89
2022-04-26,23.82,106.35,14.7,37.72,22.84,0.73,11.03,1.36,32.71,74.24,1.9,231.14,0,0,143.43,-0.08,104.23
2022-04-27,24.93,103.84,17.87,34.01,17.71,0.78,22.77,1.37,32.9,75.04,1.85,237.04,0,0,142.16,-0.06,102.56
2022-04-28,26.66,113.77,20.43,35.79,17.38,0.76,7.11,1.1,33.09,74,1.91,237.72,0,0,121.07,-0.08,109.18
2022-04-29,26.27,111.08,19.07,33.79,14.04,0.61,7.95,1.39,32.43,74.36,1.68,241.46,0,0,132.74,-0.06,107.39
2022-04-30,31.57,125.3,8.47,31.68,17.29,0.57,9.33,1.13,33.49,74.51,2.26,230.17,0,0,143.55,-0.09,116.87
2022-05-01,24.04,94,10.09,31.25,15.48,0.19,12.99,0.96,32.65,77.15,1.95,228.71,0,0,117.99,-0.03,94.00
2022-05-02,25.27,80.93,6.34,20.03,13.94,0.41,19.77,0.84,32.71,77.32,1.91,208.92,0,0,121.74,-0.03,80.93
2022-05-03,25.84,72.78,12.12,26.95,12.93,0.36,16.8,0.94,30.98,75.53,2.49,223.98,0.12,11,132.51,-0.01,72.78
2022-05-04,35.47,104.07,12.26,38.51,13.4,0.35,21.56,1.79,31.92,74.57,1.29,230.2,0.11,9.5,119.83,-0.02,102.71
2022-05-05,30.88,95.57,12.26,39.38,10.45,0.29,17.62,1.63,31.76,73.87,1.89,237.49,0,0,144.32,-0.01,95.57
2022-05-06,40.81,126.8,19,50.26,12.4,0.16,21.95,2.23,31.41,73.13,1.15,213.37,0,0,130.51,0.01,117.87
